idempotent,"Ensuring the API endpoint is idempotent prevents duplicate transactions from repeated requests.",멱등,"API 엔드포인트가 멱등임을 보장하면 반복 요청으로 인한 중복 거래를 방지한다.",冪等,"APIエンドポイントの冪等性を確保することで繰り返しリクエストによる重複トランザクションを防ぐ。",幂等,"确保API端点是幂等的可以防止重复请求产生的重复交易。",idempotente,"Asegurar que el endpoint de la API sea idempotente previene transacciones duplicadas por solicitudes repetidas.",lũy đẳng,"Đảm bảo điểm cuối API là lũy đẳng ngăn chặn giao dịch trùng lặp từ các yêu cầu lặp lại.",อุดมกรณ์,"การทำให้ API endpoint เป็นอุดมกรณ์ป้องกันธุรกรรมซ้ำซ้อนจากคำขอที่ซ้ำกัน",idempoten,"Memastikan endpoint API bersifat idempoten mencegah transaksi duplikat dari permintaan berulang."
polymorphism,"Runtime polymorphism in object-oriented programming enables flexible method dispatch based on actual object types.",다형성,"객체 지향 프로그래밍의 런타임 다형성은 실제 객체 유형에 기반한 유연한 메서드 디스패치를 가능하게 한다.",ポリモーフィズム,"オブジェクト指向プログラミングにおける実行時ポリモーフィズムは実際のオブジェクト型に基づく柔軟なメソッドディスパッチを可能にする。",多态性,"面向对象编程中的运行时多态性实现了基于实际对象类型的灵活方法分派。",polimorfismo,"El polimorfismo en tiempo de ejecución en programación orientada a objetos permite el despacho flexible de métodos basado en tipos de objetos reales.",đa hình,"Đa hình thời gian chạy trong lập trình hướng đối tượng cho phép điều phối phương thức linh hoạt dựa trên kiểu đối tượng thực tế.",พหุสัณฐาน,"พหุสัณฐานในขณะรันไทม์ในการเขียนโปรแกรมเชิงวัตถุทำให้สามารถส่งเมธอดได้อย่างยืดหยุ่นตามประเภทวัตถุจริง",polimorfisme,"Polimorfisme runtime dalam pemrograman berorientasi objek memungkinkan pengiriman metode fleksibel berdasarkan tipe objek aktual."
concurrency,"Concurrency bugs are notoriously difficult to reproduce in multithreaded applications.",동시성,"동시성 버그는 다중 스레드 애플리케이션에서 재현하기 매우 어렵기로 악명 높다.",並行性,"並行性のバグはマルチスレッドアプリケーションにおいて再現が非常に困難であることで知られている。",并发性,"并发性错误在多线程应用程序中极难重现。",concurrencia,"Los errores de concurrencia son notoriamente difíciles de reproducir en aplicaciones multihilo.",đồng thời,"Lỗi đồng thời nổi tiếng là khó tái tạo trong các ứng dụng đa luồng.",การทำงานพร้อมกัน,"บักของการทำงานพร้อมกันเป็นที่รู้กันว่ายากต่อการจำลองในแอปพลิเคชันมัลติเธรด",konkurensi,"Bug konkurensi terkenal sulit direproduksi dalam aplikasi multithreaded."
deterministic,"A deterministic finite automaton always produces the same output for a given input sequence.",결정론적,"결정론적 유한 오토마톤은 주어진 입력 시퀀스에 대해 항상 동일한 출력을 생성한다.",決定性,"決定性有限オートマトンは与えられた入力列に対して常に同じ出力を生成する。",确定性,"确定性有限自动机对给定输入序列总是产生相同的输出。",determinista,"Un autómata finito determinista siempre produce la misma salida para una secuencia de entrada dada.",tất định,"Một otomat hữu hạn tất định luôn tạo ra cùng một đầu ra cho một chuỗi đầu vào nhất định.",ดีเทอร์มินิสติก,"ออโตมาตาจำกัดดีเทอร์มินิสติกจะสร้างผลลัพธ์เดียวกันเสมอสำหรับลำดับอินพุตที่กำหนด",deterministik,"Automata hingga deterministik selalu menghasilkan output yang sama untuk urutan input tertentu."
hedging,"The fund manager used interest rate swaps for hedging against rising bond yields.",헤징,"펀드 매니저는 상승하는 채권 수익률에 대한 헤징을 위해 금리 스왑을 사용했다.",ヘッジ,"ファンドマネージャーは上昇する債券利回りに対するヘッジのために金利スワップを用いた。",对冲,"基金经理使用利率互换来对冲债券收益率上升的风险。",cobertura,"El gestor de fondos usó swaps de tipos de interés para la cobertura contra el aumento de los rendimientos de bonos.",phòng ngừa rủi ro,"Quản lý quỹ sử dụng hoán đổi lãi suất để phòng ngừa rủi ro trước lợi suất trái phiếu tăng.",การป้องกันความเสี่ยง,"ผู้จัดการกองทุนใช้สวอปอัตราดอกเบี้ยสำหรับการป้องกันความเสี่ยงจากผลตอบแทนพันธบัตรที่เพิ่มขึ้น",lindung nilai,"Manajer dana menggunakan swap suku bunga untuk lindung nilai terhadap kenaikan imbal hasil obligasi."
immunosuppression,"Chronic immunosuppression increases vulnerability to opportunistic infections in transplant recipients.",면역억제,"만성 면역억제는 이식 수혜자의 기회 감염에 대한 취약성을 증가시킨다.",免疫抑制,"慢性的な免疫抑制は移植患者の日和見感染に対する脆弱性を高める。",免疫抑制,"慢性免疫抑制增加了移植受者对机会性感染的易感性。",inmunosupresión,"La inmunosupresión crónica aumenta la vulnerabilidad a infecciones oportunistas en receptores de trasplantes.",ức chế miễn dịch,"Ức chế miễn dịch mạn tính làm tăng tính dễ bị tổn thương đối với nhiễm trùng cơ hội ở người nhận tạng.",การกดภูมิคุ้มกัน,"การกดภูมิคุ้มกันเรื้อรังเพิ่มความเสี่ยงต่อการติดเชื้อฉวยโอกาสในผู้รับการปลูกถ่ายอวัยวะ",imunosupresi,"Imunosupresi kronis meningkatkan kerentanan terhadap infeksi oportunistik pada penerima transplantasi."
bioavailability,"Oral bioavailability of the compound was enhanced through nanoparticle encapsulation technology.",생체이용률,"화합물의 경구 생체이용률은 나노입자 캡슐화 기술을 통해 향상되었다.",バイオアベイラビリティ,"化合物の経口バイオアベイラビリティはナノ粒子カプセル化技術により向上した。",生物利用度,"通过纳米粒子包封技术提高了该化合物的口服生物利用度。",biodisponibilidad,"La biodisponibilidad oral del compuesto se mejoró mediante tecnología de encapsulación de nanopartículas.",sinh khả dụng,"Sinh khả dụng đường uống của hợp chất được tăng cường thông qua công nghệ đóng gói hạt nano.",ชีวปริมาณออกฤทธิ์,"ชีวปริมาณออกฤทธิ์ทางปากของสารประกอบได้รับการเพิ่มขึ้นผ่านเทคโนโลยีการห่อหุ้มอนุภาคนาโน",bioavailabilitas,"Bioavailabilitas oral senyawa tersebut ditingkatkan melalui teknologi enkapsulasi nanopartikel."
anapest,"The poet's use of anapest created a galloping rhythm that mirrored the cavalry charge described in the verse.",단약약격,"시인의 단약약격 사용은 시에서 묘사된 기병 돌격을 반영하는 질주하는 리듬을 만들었다.",アナペスト,"詩人のアナペストの使用は詩に描かれた騎兵の突撃を反映する疾走するリズムを生み出した。",抑抑扬格,"诗人使用抑抑扬格创造了一种奔腾的节奏来映射诗中描述的骑兵冲锋。",anapesto,"El uso del anapesto por parte del poeta creó un ritmo galopante que reflejaba la carga de caballería descrita en el verso.",nhịp ngắn ngắn dài,"Việc sử dụng nhịp ngắn ngắn dài của nhà thơ tạo ra nhịp điệu phi nước đại phản ánh cuộc xung phong kỵ binh trong bài thơ.",จังหวะอะนาเพสต์,"การใช้จังหวะอะนาเพสต์ของกวีสร้างจังหวะที่วิ่งควบม้าซึ่งสะท้อนการบุกของทหารม้าที่อธิบายในบทกวี",anapest,"Penggunaan anapest oleh penyair menciptakan ritme berlari kencang yang mencerminkan serangan kavaleri yang dijelaskan dalam syair."
apophasis,"The politician's apophasis drew attention to the scandal by claiming he would not mention it.",언급 회피 수사법,"정치인의 언급 회피 수사법은 언급하지 않겠다고 주장함으로써 스캔들에 주의를 끌었다.",アポファシス,"政治家のアポファシスは言及しないと主張することでスキャンダルに注目を集めた。",假装不提,"政治家的假装不提手法通过声称不会提及丑闻来引起人们对丑闻的注意。",apófasis,"La apófasis del político llamó la atención sobre el escándalo al afirmar que no lo mencionaría.",thuật nói phủ định,"Thuật nói phủ định của chính trị gia thu hút sự chú ý đến vụ bê bối bằng cách tuyên bố ông không đề cập đến nó.",อโพฟาซิส,"อโพฟาซิสของนักการเมืองดึงดูดความสนใจไปที่เรื่องอื้อฉาวโดยอ้างว่าเขาจะไม่พูดถึงมัน",apofasis,"Apofasis politisi tersebut menarik perhatian pada skandal dengan mengklaim dia tidak akan menyebutkannya."
serialization,"Efficient serialization formats reduce network overhead in distributed microservice architectures.",직렬화,"효율적인 직렬화 형식은 분산 마이크로서비스 아키텍처에서 네트워크 오버헤드를 줄인다.",シリアライゼーション,"効率的なシリアライゼーション形式は分散マイクロサービスアーキテクチャにおけるネットワークオーバーヘッドを削減する。",序列化,"高效的序列化格式减少了分布式微服务架构中的网络开销。",serialización,"Los formatos de serialización eficientes reducen la sobrecarga de red en arquitecturas de microservicios distribuidos.",tuần tự hóa,"Các định dạng tuần tự hóa hiệu quả giảm chi phí mạng trong kiến trúc microservice phân tán.",ซีเรียลไลเซชัน,"รูปแบบซีเรียลไลเซชันที่มีประสิทธิภาพลดค่าใช้จ่ายเครือข่ายในสถาปัตยกรรมไมโครเซอร์วิสแบบกระจาย",serialisasi,"Format serialisasi yang efisien mengurangi overhead jaringan dalam arsitektur microservice terdistribusi."
throughput,"Optimizing database query throughput required implementing connection pooling and read replicas.",처리량,"데이터베이스 쿼리 처리량을 최적화하려면 연결 풀링 및 읽기 복제본 구현이 필요했다.",スループット,"データベースクエリのスループットの最適化にはコネクションプーリングとリードレプリカの実装が必要だった。",吞吐量,"优化数据库查询吞吐量需要实施连接池和只读副本。",rendimiento,"Optimizar el rendimiento de las consultas de base de datos requirió implementar agrupación de conexiones y réplicas de lectura.",thông lượng,"Tối ưu hóa thông lượng truy vấn cơ sở dữ liệu đòi hỏi triển khai gộp kết nối và bản sao đọc.",ปริมาณงาน,"การเพิ่มประสิทธิภาพปริมาณงานของการสืบค้นฐานข้อมูลต้องการการใช้การรวมการเชื่อมต่อและเรพลิกาการอ่าน",throughput,"Mengoptimalkan throughput kueri basis data memerlukan penerapan connection pooling dan read replica."
encapsulation,"Encapsulation in software design hides internal state and requires interaction through well-defined interfaces.",캡슐화,"소프트웨어 설계에서 캡슐화는 내부 상태를 숨기고 잘 정의된 인터페이스를 통한 상호작용을 요구한다.",カプセル化,"ソフトウェア設計におけるカプセル化は内部状態を隠蔽し明確に定義されたインターフェースを通じた操作を要求する。",封装,"软件设计中的封装隐藏内部状态并要求通过定义良好的接口进行交互。",encapsulación,"La encapsulación en diseño de software oculta el estado interno y requiere interacción a través de interfaces bien definidas.",đóng gói,"Đóng gói trong thiết kế phần mềm ẩn trạng thái nội bộ và yêu cầu tương tác thông qua giao diện được định nghĩa rõ ràng.",การห่อหุ้ม,"การห่อหุ้มในการออกแบบซอฟต์แวร์ซ่อนสถานะภายในและต้องการการโต้ตอบผ่านอินเทอร์เฟซที่กำหนดไว้อย่างชัดเจน",enkapsulasi,"Enkapsulasi dalam desain perangkat lunak menyembunyikan status internal dan memerlukan interaksi melalui antarmuka yang terdefinisi dengan baik."
recursion,"Tail-call optimized recursion prevents stack overflow in deeply nested function calls.",재귀,"꼬리 호출 최적화된 재귀는 깊이 중첩된 함수 호출에서 스택 오버플로를 방지한다.",再帰,"末尾呼び出し最適化された再帰は深くネストされた関数呼び出しでのスタックオーバーフローを防ぐ。",递归,"尾调用优化的递归可以防止深度嵌套函数调用中的栈溢出。",recursión,"La recursión optimizada con llamada de cola previene el desbordamiento de pila en llamadas a funciones profundamente anidadas.",đệ quy,"Đệ quy tối ưu hóa cuộc gọi đuôi ngăn tràn ngăn xếp trong các lệnh gọi hàm lồng nhau sâu.",การเรียกซ้ำ,"การเรียกซ้ำที่ปรับแต่งการเรียกท้ายป้องกันสแตกโอเวอร์โฟลว์ในการเรียกฟังก์ชันที่ซ้อนกันลึก",rekursi,"Rekursi yang dioptimalkan tail-call mencegah stack overflow dalam pemanggilan fungsi yang bersarang dalam."
abstraction,"Leaky abstractions force developers to understand underlying implementation details despite the abstraction layer.",추상화,"누수 있는 추상화는 추상화 계층에도 불구하고 개발자가 기본 구현 세부 사항을 이해하도록 강제한다.",抽象化,"漏れのある抽象化は抽象化レイヤにもかかわらず開発者に基盤となる実装の詳細を理解することを強いる。",抽象,"泄漏的抽象迫使开发者在抽象层之外还要理解底层实现细节。",abstracción,"Las abstracciones con fugas obligan a los desarrolladores a comprender los detalles de implementación subyacentes a pesar de la capa de abstracción.",trừu tượng hóa,"Trừu tượng hóa rò rỉ buộc nhà phát triển phải hiểu chi tiết triển khai cơ bản bất chấp lớp trừu tượng.",นามธรรม,"นามธรรมที่รั่วไหลบังคับให้นักพัฒนาเข้าใจรายละเอียดการนำไปใช้งานพื้นฐานแม้จะมีชั้นนามธรรม",abstraksi,"Abstraksi yang bocor memaksa pengembang untuk memahami detail implementasi yang mendasari meskipun ada lapisan abstraksi."
cytotoxicity,"The cytotoxicity assay confirmed that the novel compound selectively destroys tumor cells.",세포독성,"세포독성 분석은 새로운 화합물이 종양 세포를 선택적으로 파괴한다는 것을 확인했다.",細胞毒性,"細胞毒性アッセイは新規化合物が腫瘍細胞を選択的に破壊することを確認した。",细胞毒性,"细胞毒性测定证实该新型化合物选择性地破坏肿瘤细胞。",citotoxicidad,"El ensayo de citotoxicidad confirmó que el nuevo compuesto destruye selectivamente las células tumorales.",độc tính tế bào,"Xét nghiệm độc tính tế bào xác nhận rằng hợp chất mới phá hủy có chọn lọc các tế bào khối u.",ความเป็นพิษต่อเซลล์,"การทดสอบความเป็นพิษต่อเซลล์ยืนยันว่าสารประกอบใหม่ทำลายเซลล์เนื้องอกอย่างเลือกสรร",sitotoksisitas,"Uji sitotoksisitas mengkonfirmasi bahwa senyawa baru tersebut secara selektif menghancurkan sel tumor."
volatility,"Implied volatility derived from option prices serves as a forward-looking measure of market uncertainty.",변동성,"옵션 가격에서 도출된 내재 변동성은 시장 불확실성의 전향적 지표로 활용된다.",ボラティリティ,"オプション価格から導出されるインプライドボラティリティは市場の不確実性の先行指標として機能する。",波动率,"从期权价格推导出的隐含波动率作为市场不确定性的前瞻性指标。",volatilidad,"La volatilidad implícita derivada de los precios de las opciones sirve como medida prospectiva de la incertidumbre del mercado.",biến động,"Biến động ngụ ý được suy ra từ giá quyền chọn đóng vai trò là thước đo triển vọng về sự bất ổn của thị trường.",ความผันผวน,"ความผันผวนโดยนัยที่ได้จากราคาออปชันทำหน้าที่เป็นตัววัดความไม่แน่นอนของตลาดในอนาคต",volatilitas,"Volatilitas tersirat yang diperoleh dari harga opsi berfungsi sebagai ukuran ketidakpastian pasar yang bersifat ke depan."
syndication,"Loan syndication distributes credit risk among multiple lenders for large-scale infrastructure projects.",신디케이션,"대출 신디케이션은 대규모 인프라 프로젝트의 신용 위험을 여러 대출기관에 분산시킨다.",シンジケーション,"ローンシンジケーションは大規模インフラプロジェクトの信用リスクを複数の貸し手に分散させる。",银团贷款,"贷款银团将大型基础设施项目的信用风险分散到多个贷方。",sindicación,"La sindicación de préstamos distribuye el riesgo crediticio entre múltiples prestamistas para proyectos de infraestructura a gran escala.",hợp vốn,"Hợp vốn cho vay phân phối rủi ro tín dụng giữa nhiều bên cho vay cho các dự án cơ sở hạ tầng quy mô lớn.",การร่วมจัดจำหน่าย,"การร่วมจัดจำหน่ายเงินกู้กระจายความเสี่ยงด้านสินเชื่อระหว่างผู้ให้กู้หลายรายสำหรับโครงการโครงสร้างพื้นฐานขนาดใหญ่",sindikasi,"Sindikasi pinjaman mendistribusikan risiko kredit di antara beberapa pemberi pinjaman untuk proyek infrastruktur berskala besar."
ischemia,"Cardiac ischemia occurs when coronary artery narrowing restricts blood flow to the heart muscle.",허혈,"심장 허혈은 관상동맥 협착이 심장 근육으로의 혈류를 제한할 때 발생한다.",虚血,"心臓虚血は冠動脈の狭窄が心筋への血流を制限するときに起こる。",缺血,"心脏缺血发生在冠状动脉狭窄限制了流向心肌的血流时。",isquemia,"La isquemia cardíaca ocurre cuando el estrechamiento de la arteria coronaria restringe el flujo sanguíneo al músculo cardíaco.",thiếu máu cục bộ,"Thiếu máu cục bộ tim xảy ra khi hẹp động mạch vành hạn chế lưu lượng máu đến cơ tim.",ภาวะขาดเลือด,"ภาวะขาดเลือดของหัวใจเกิดขึ้นเมื่อหลอดเลือดหัวใจตีบแคบจำกัดการไหลเวียนของเลือดไปยังกล้ามเนื้อหัวใจ",iskemia,"Iskemia jantung terjadi ketika penyempitan arteri koroner membatasi aliran darah ke otot jantung."
mens rea,"Establishing mens rea is essential to proving criminal liability in most common-law jurisdictions.",범의,"범의를 입증하는 것은 대부분의 보통법 관할권에서 형사 책임을 증명하는 데 필수적이다.",犯意,"犯意の立証はほとんどのコモンロー法域で刑事責任を証明するために不可欠である。",犯罪意图,"在大多数普通法管辖区确立犯罪意图是证明刑事责任的关键。",mens rea,"Establecer el mens rea es esencial para probar la responsabilidad penal en la mayoría de las jurisdicciones de derecho común.",ý định phạm tội,"Xác lập ý định phạm tội là yếu tố thiết yếu để chứng minh trách nhiệm hình sự trong hầu hết các hệ thống thông luật.",เจตนาร้าย,"การพิสูจน์เจตนาร้ายเป็นสิ่งจำเป็นในการพิสูจน์ความรับผิดทางอาญาในเขตอำนาจศาลคอมมอนลอว์ส่วนใหญ่",mens rea,"Menetapkan mens rea sangat penting untuk membuktikan tanggung jawab pidana di sebagian besar yurisdiksi hukum umum."
litotes,"The professor's litotes that the discovery was not insignificant understated its revolutionary impact.",곡언법,"발견이 중요하지 않은 것은 아니라는 교수의 곡언법은 그것의 혁명적 영향을 축소해서 표현했다.",緩叙法,"その発見が重要でないわけではないという教授の緩叙法はその革命的影響を控えめに表現した。",反言法,"教授的反言法称这一发现并非不重要实际上低估了其革命性影响。",lítotes,"La lítotes del profesor de que el descubrimiento no era insignificante subestimó su impacto revolucionario.",phép nói giảm,"Phép nói giảm của giáo sư rằng phát hiện không phải là không quan trọng đã giảm nhẹ tác động cách mạng của nó.",การพูดเบาความ,"การพูดเบาความของศาสตราจารย์ว่าการค้นพบนี้ไม่ใช่เรื่องเล็กน้อยลดความสำคัญของผลกระทบเชิงปฏิวัติ",litotes,"Litotes profesor bahwa penemuan itu tidak tidak penting meremehkan dampak revolusionernya."
enthymeme,"The prosecutor's enthymeme relied on an unstated assumption that the jury would readily accept.",생략삼단논법,"검사의 생략삼단논법은 배심원이 쉽게 받아들일 미진술 가정에 의존했다.",省略三段論法,"検察官の省略三段論法は陪審員が容易に受け入れるであろう暗黙の前提に依拠していた。",省略推理,"检察官的省略推理依赖于陪审团会轻易接受的一个未明确陈述的假设。",entimema,"El entimema del fiscal se basó en una suposición no declarada que el jurado aceptaría fácilmente.",tam đoạn luận rút gọn,"Tam đoạn luận rút gọn của công tố viên dựa trên một giả định không nêu ra mà bồi thẩm đoàn sẽ dễ dàng chấp nhận.",เอนทิมีม,"เอนทิมีมของอัยการอาศัยข้อสมมติที่ไม่ได้ระบุซึ่งคณะลูกขุนจะยอมรับอย่างง่ายดาย",entimem,"Entimem jaksa mengandalkan asumsi yang tidak dinyatakan yang akan diterima juri dengan mudah."
disbursement,"The phased disbursement of development funds ensured accountability at each project milestone.",지출,"개발 자금의 단계적 지출은 각 프로젝트 이정표에서 책임을 보장했다.",支出,"開発資金の段階的な支出により各プロジェクトのマイルストーンでの説明責任が確保された。",拨付,"开发资金的分阶段拨付确保了每个项目里程碑的问责制。",desembolso,"El desembolso escalonado de fondos de desarrollo aseguró la rendición de cuentas en cada hito del proyecto.",giải ngân,"Việc giải ngân theo giai đoạn của quỹ phát triển đảm bảo trách nhiệm giải trình tại mỗi cột mốc dự án.",การเบิกจ่าย,"การเบิกจ่ายเงินทุนเพื่อการพัฒนาแบบเป็นระยะรับประกันความรับผิดชอบในแต่ละเหตุการณ์สำคัญของโครงการ",pencairan,"Pencairan bertahap dana pembangunan memastikan akuntabilitas di setiap tonggak proyek."
thrombosis,"Deep vein thrombosis can lead to a potentially fatal pulmonary embolism if left untreated.",혈전증,"심부정맥 혈전증은 치료하지 않으면 잠재적으로 치명적인 폐색전증을 초래할 수 있다.",血栓症,"深部静脈血栓症は治療しなければ致命的な肺塞栓症につながる可能性がある。",血栓形成,"深静脉血栓形成如不治疗可能导致潜在致命的肺栓塞。",trombosis,"La trombosis venosa profunda puede provocar una embolia pulmonar potencialmente mortal si no se trata.",huyết khối,"Huyết khối tĩnh mạch sâu có thể dẫn đến thuyên tắc phổi có khả năng gây tử vong nếu không được điều trị.",การเกิดลิ่มเลือด,"การเกิดลิ่มเลือดในหลอดเลือดดำลึกอาจนำไปสู่ภาวะลิ่มเลือดอุดกั้นในปอดที่อาจถึงแก่ชีวิตหากไม่ได้รับการรักษา",trombosis,"Trombosis vena dalam dapat menyebabkan emboli paru yang berpotensi fatal jika tidak ditangani."
refactoring,"Systematic refactoring of legacy code reduced technical debt without altering external behavior.",리팩토링,"레거시 코드의 체계적인 리팩토링은 외부 동작을 변경하지 않고 기술 부채를 줄였다.",リファクタリング,"レガシーコードの体系的なリファクタリングは外部の動作を変えずに技術的負債を削減した。",重构,"对遗留代码的系统重构在不改变外部行为的情况下减少了技术债务。",refactorización,"La refactorización sistemática del código heredado redujo la deuda técnica sin alterar el comportamiento externo.",tái cấu trúc,"Tái cấu trúc có hệ thống mã di sản đã giảm nợ kỹ thuật mà không thay đổi hành vi bên ngoài.",การปรับโครงสร้างโค้ด,"การปรับโครงสร้างโค้ดเก่าอย่างเป็นระบบลดหนี้ทางเทคนิคโดยไม่เปลี่ยนแปลงพฤติกรรมภายนอก",refactoring,"Refactoring sistematis kode warisan mengurangi utang teknis tanpa mengubah perilaku eksternal."
middleware,"The authentication middleware intercepts every request to validate JSON Web Tokens before routing.",미들웨어,"인증 미들웨어는 라우팅 전에 JSON 웹 토큰의 유효성을 검사하기 위해 모든 요청을 가로챈다.",ミドルウェア,"認証ミドルウェアはルーティング前にJSON Webトークンを検証するためにすべてのリクエストをインターセプトする。",中间件,"认证中间件拦截每个请求以在路由之前验证JSON Web令牌。",middleware,"El middleware de autenticación intercepta cada solicitud para validar los tokens web JSON antes del enrutamiento.",phần mềm trung gian,"Phần mềm trung gian xác thực chặn mọi yêu cầu để xác thực JSON Web Token trước khi định tuyến.",มิดเดิลแวร์,"มิดเดิลแวร์การยืนยันตัวตนดักจับทุกคำขอเพื่อตรวจสอบ JSON Web Token ก่อนการกำหนดเส้นทาง",middleware,"Middleware autentikasi mencegat setiap permintaan untuk memvalidasi JSON Web Token sebelum routing."
microservices,"Migrating from a monolith to microservices improved deployment frequency but increased operational complexity.",마이크로서비스,"모놀리스에서 마이크로서비스로의 전환은 배포 빈도를 향상시켰지만 운영 복잡성을 증가시켰다.",マイクロサービス,"モノリスからマイクロサービスへの移行は展開頻度を向上させたが運用の複雑さを増加させた。",微服务,"从单体架构迁移到微服务提高了部署频率但增加了运维复杂性。",microservicios,"Migrar de un monolito a microservicios mejoró la frecuencia de despliegue pero aumentó la complejidad operativa.",vi dịch vụ,"Di chuyển từ monolith sang vi dịch vụ cải thiện tần suất triển khai nhưng tăng độ phức tạp vận hành.",ไมโครเซอร์วิส,"การย้ายจากโมโนลิธไปยังไมโครเซอร์วิสปรับปรุงความถี่ในการปรับใช้แต่เพิ่มความซับซ้อนในการดำเนินงาน",mikroservis,"Migrasi dari monolit ke mikroservis meningkatkan frekuensi deployment tetapi meningkatkan kompleksitas operasional."
polysyndeton,"The author's polysyndeton built an overwhelming sense of accumulation by connecting every clause with conjunctions.",다접속사,"작가의 다접속사 사용은 모든 절을 접속사로 연결하여 압도적인 축적감을 만들었다.",多接続詞法,"著者の多接続詞法はすべての節を接続詞で繋ぐことで圧倒的な蓄積感を構築した。",多连词,"作者的多连词手法通过用连词连接每个从句营造出一种压倒性的累积感。",polisíndeton,"El polisíndeton del autor construyó un sentido abrumador de acumulación conectando cada cláusula con conjunciones.",phép liên từ,"Phép liên từ của tác giả tạo nên cảm giác tích lũy áp đảo bằng cách kết nối mọi mệnh đề bằng liên từ.",โพลีซินเดตัน,"โพลีซินเดตันของผู้เขียนสร้างความรู้สึกสะสมอย่างท่วมท้นโดยเชื่อมทุกอนุประโยคด้วยคำเชื่อม",polisindeton,"Polisindeton penulis membangun rasa akumulasi yang luar biasa dengan menghubungkan setiap klausa dengan konjungsi."
asyndeton,"The general's asyndeton in his speech conveyed urgency and rapid succession of battlefield commands.",무접속사,"장군의 연설에서의 무접속사 사용은 긴박감과 전장 명령의 빠른 연속을 전달했다.",無接続詞法,"将軍の演説における無接続詞法は緊急性と戦場での命令の連続を伝えた。",省略连词,"将军演讲中的省略连词传达了紧迫感和战场命令的快速连续。",asíndeton,"El asíndeton del general en su discurso transmitió urgencia y una rápida sucesión de comandos de campo de batalla.",phép lược liên từ,"Phép lược liên từ của vị tướng trong bài phát biểu truyền tải sự khẩn cấp và chuỗi mệnh lệnh chiến trường nhanh chóng.",อะซินเดตัน,"อะซินเดตันของนายพลในคำปราศรัยสื่อถึงความเร่งด่วนและการสั่งการในสนามรบอย่างรวดเร็วต่อเนื่อง",asindeton,"Asindeton jenderal dalam pidatonya menyampaikan urgensi dan suksesi cepat perintah medan perang."
contraindication,"Renal impairment is a major contraindication for prescribing nephrotoxic medications.",금기,"신장 기능 저하는 신장 독성 약물 처방의 주요 금기 사항이다.",禁忌,"腎機能障害は腎毒性薬剤の処方における主要な禁忌である。",禁忌症,"肾功能损害是处方肾毒性药物的主要禁忌症。",contraindicación,"La insuficiencia renal es una contraindicación importante para prescribir medicamentos nefrotóxicos.",chống chỉ định,"Suy thận là chống chỉ định chính cho việc kê đơn thuốc độc thận.",ข้อห้ามใช้,"ภาวะไตบกพร่องเป็นข้อห้ามใช้ที่สำคัญสำหรับการสั่งยาที่เป็นพิษต่อไต",kontraindikasi,"Gangguan ginjal merupakan kontraindikasi utama untuk meresepkan obat nefrotoksik."
idiopathic,"The patient was diagnosed with idiopathic pulmonary fibrosis with no identifiable underlying cause.",특발성,"환자는 확인 가능한 기저 원인이 없는 특발성 폐섬유증으로 진단되었다.",特発性,"患者は原因不明の特発性肺線維症と診断された。",特发性,"患者被诊断为特发性肺纤维化没有可识别的潜在原因。",idiopático,"El paciente fue diagnosticado con fibrosis pulmonar idiopática sin una causa subyacente identificable.",vô căn,"Bệnh nhân được chẩn đoán xơ phổi vô căn không có nguyên nhân cơ bản nào được xác định.",ไม่ทราบสาเหตุ,"ผู้ป่วยได้รับการวินิจฉัยว่าเป็นโรคพังผืดในปอดที่ไม่ทราบสาเหตุโดยไม่มีสาเหตุพื้นฐานที่ระบุได้",idiopatik,"Pasien didiagnosis dengan fibrosis paru idiopatik tanpa penyebab yang dapat diidentifikasi."
exculpatory,"The defense presented exculpatory evidence that proved the defendant was elsewhere at the time of the crime.",무죄 입증의,"변호측은 피고가 범행 당시 다른 곳에 있었음을 증명하는 무죄 입증 증거를 제시했다.",無罪を証明する,"弁護側は被告が犯行時に別の場所にいたことを証明する無罪を証明する証拠を提示した。",证明无罪的,"辩方提出了证明被告在犯罪时不在现场的无罪证据。",exculpatorio,"La defensa presentó pruebas exculpatorias que demostraron que el acusado estaba en otro lugar en el momento del crimen.",minh oan,"Bên bào chữa đã trình bày bằng chứng minh oan chứng minh bị cáo ở nơi khác vào thời điểm xảy ra tội phạm.",พยานหลักฐานที่พิสูจน์ความบริสุทธิ์,"ฝ่ายจำเลยนำเสนอหลักฐานที่พิสูจน์ความบริสุทธิ์ว่าจำเลยอยู่ที่อื่นในเวลาที่เกิดอาชญากรรม",ekskulpatori,"Pembelaan menyajikan bukti ekskulpatori yang membuktikan terdakwa berada di tempat lain pada saat kejahatan."
