engage,The company engaged a consultant for the project.,참여시키다; 고용하다,회사가 프로젝트를 위해 컨설턴트를 고용했어요.,従事させる; 雇う,会社がプロジェクトのためにコンサルタントを雇った。,聘请; 参与,公司为项目聘请了一位顾问。,contratar; involucrar,La empresa contrató a un consultor para el proyecto.,thuê; tham gia,Công ty thuê tư vấn cho dự án.,ว่าจ้าง; มีส่วนร่วม,บริษัทว่าจ้างที่ปรึกษาสำหรับโปรเจกต์,melibatkan; mempekerjakan,Perusahaan mempekerjakan konsultan untuk proyek tersebut.
envision,She envisioned a world without poverty.,구상하다; 상상하다,그녀는 빈곤 없는 세상을 구상했어요.,想像する; 構想する,彼女は貧困のない世界を構想した。,设想; 展望,她设想一个没有贫困的世界。,imaginar; visualizar,Imaginó un mundo sin pobreza.,hình dung; tưởng tượng,Cô ấy hình dung một thế giới không có nghèo đói.,จินตนาการ; คาดการณ์,เธอจินตนาการถึงโลกที่ปราศจากความยากจน,membayangkan; memimpikan,Dia membayangkan dunia tanpa kemiskinan.
erode,Wind and rain erode the rock over time.,침식하다; 약화시키다,바람과 비가 시간이 지남에 따라 바위를 침식해요.,浸食する; 侵食する,風と雨が時間とともに岩を侵食する。,侵蚀; 腐蚀,风和雨逐渐侵蚀岩石。,erosionar,El viento y la lluvia erosionan la roca con el tiempo.,xói mòn,Gió và mưa xói mòn đá theo thời gian.,กัดกร่อน; สึกกร่อน,ลมและฝนกัดกร่อนหินเมื่อเวลาผ่านไป,mengikis; mengerosi,Angin dan hujan mengikis batu seiring waktu.
ethnic,The country has many ethnic groups.,민족의; 인종의,그 나라에는 많은 민족 집단이 있어요.,民族の; 人種の,その国には多くの民族グループがいる。,民族的; 种族的,这个国家有很多民族。,étnico,El país tiene muchos grupos étnicos.,dân tộc; sắc tộc,Đất nước có nhiều nhóm dân tộc.,ชาติพันธุ์,ประเทศมีกลุ่มชาติพันธุ์หลายกลุ่ม,etnis; suku,Negara itu memiliki banyak kelompok etnis.
exempt,Students are exempt from paying the fee.,면제되다,학생들은 수수료 납부가 면제돼요.,免除される,学生は料金の支払いが免除される。,豁免; 免除,学生可以免交费用。,exento; libre de,Los estudiantes están exentos de pagar la tarifa.,miễn; được miễn,Sinh viên được miễn nộp phí.,ยกเว้น; ได้รับการยกเว้น,นักเรียนได้รับการยกเว้นการจ่ายค่าธรรมเนียม,dibebaskan; dikecualikan,Siswa dibebaskan dari membayar biaya.
explicit,The instructions were explicit and clear.,명시적인; 분명한,지침이 명시적이고 명확했어요.,明示的な; 明確な,指示は明示的で明確だった。,明确的; 清楚的,说明非常明确清楚。,explícito; claro,Las instrucciones eran explícitas y claras.,rõ ràng; minh bạch,Hướng dẫn rõ ràng và chi tiết.,ชัดแจ้ง; ชัดเจน,คำแนะนำชัดเจนและเข้าใจง่าย,eksplisit; jelas,Instruksinya eksplisit dan jelas.
athletic,The athletic program requires daily training sessions.,운동의,운동 프로그램은 매일 훈련 세션을 요구한다.,運動の,運動プログラムは毎日のトレーニングセッションを必要とする。,运动的,运动项目需要每天的训练课程。,atlético,El programa atlético requiere sesiones de entrenamiento diarias.,thể thao,Chương trình thể thao yêu cầu các buổi tập luyện hàng ngày.,กีฬา,โปรแกรมกีฬาต้องการการฝึกซ้อมทุกวัน,atletis,Program atletis memerlukan sesi latihan harian.
veterinary,She decided to pursue a veterinary career to help animals.,수의학의,그녀는 동물을 돕기 위해 수의학 경력을 추구하기로 결정했다.,獣医の,彼女は動物を助けるために獣医のキャリアを追求することにした。,兽医的,她决定从事兽医职业来帮助动物。,veterinario,Decidió seguir una carrera veterinaria para ayudar a los animales.,thú y,Cô ấy quyết định theo đuổi sự nghiệp thú y để giúp đỡ động vật.,สัตวแพทย์,เธอตัดสินใจเดินทางสายอาชีพสัตวแพทย์เพื่อช่วยเหลือสัตว์,kedokteran hewan,Dia memutuskan mengejar karier kedokteran hewan untuk membantu hewan.
roster,The coach finalized the roster before the season began.,선수 명단,코치가 시즌 시작 전에 선수 명단을 확정했다.,名簿,コーチはシーズン開始前に名簿を確定させた。,名册,教练在赛季开始前确定了名册。,plantilla,El entrenador finalizó la plantilla antes de que comenzara la temporada.,danh sách,Huấn luyện viên đã hoàn tất danh sách trước khi mùa giải bắt đầu.,รายชื่อ,โค้ชสรุปรายชื่อก่อนฤดูกาลเริ่มต้น,daftar pemain,Pelatih menyelesaikan daftar pemain sebelum musim dimulai.
facade,The facade of the building was designed in a neoclassical style.,외관,건물의 외관은 신고전주의 양식으로 설계되었다.,ファサード,建物のファサードは新古典主義様式でデザインされた。,外立面,建筑的外立面采用了新古典主义风格设计。,fachada,La fachada del edificio fue diseñada en un estilo neoclásico.,mặt tiền,Mặt tiền của tòa nhà được thiết kế theo phong cách tân cổ điển.,ด้านหน้าอาคาร,ด้านหน้าอาคารถูกออกแบบในสไตล์นีโอคลาสสิก,fasad,Fasad bangunan dirancang dengan gaya neoklasik.
sanitation,Proper sanitation systems are essential for public health.,위생 시설,적절한 위생 시설은 공중 보건에 필수적이다.,衛生設備,適切な衛生設備は公衆衛生に不可欠である。,卫生设施,适当的卫生设施对公共卫生至关重要。,saneamiento,Los sistemas de saneamiento adecuados son esenciales para la salud pública.,vệ sinh môi trường,Hệ thống vệ sinh môi trường phù hợp là thiết yếu cho sức khỏe cộng đồng.,สุขาภิบาล,ระบบสุขาภิบาลที่เหมาะสมเป็นสิ่งจำเป็นสำหรับสาธารณสุข,sanitasi,Sistem sanitasi yang layak sangat penting untuk kesehatan masyarakat.
coaching,Effective coaching improves both individual and team performance.,코칭,효과적인 코칭은 개인과 팀 모두의 성과를 향상시킨다.,コーチング,効果的なコーチングは個人とチーム両方のパフォーマンスを向上させる。,教练指导,有效的教练指导可以提高个人和团队的表现。,entrenamiento,El entrenamiento efectivo mejora el rendimiento individual y del equipo.,huấn luyện,Huấn luyện hiệu quả cải thiện cả hiệu suất cá nhân và đội.,การฝึกสอน,การฝึกสอนที่มีประสิทธิภาพช่วยปรับปรุงผลงานทั้งของบุคคลและทีม,pelatihan,Pelatihan yang efektif meningkatkan kinerja individu dan tim.
parasite,The veterinarian identified a parasite in the dog's intestine.,기생충,수의사가 개의 장에서 기생충을 확인했다.,寄生虫,獣医が犬の腸内に寄生虫を発見した。,寄生虫,兽医在狗的肠道中发现了寄生虫。,parásito,El veterinario identificó un parásito en el intestino del perro.,ký sinh trùng,Bác sĩ thú y đã xác định một ký sinh trùng trong ruột của con chó.,ปรสิต,สัตวแพทย์ระบุปรสิตในลำไส้ของสุนัข,parasit,Dokter hewan mengidentifikasi parasit di usus anjing.
structural,The structural integrity of the bridge was compromised by corrosion.,구조적인,다리의 구조적 완전성이 부식으로 인해 손상되었다.,構造的な,橋の構造的完全性が腐食によって損なわれた。,结构的,桥梁的结构完整性因腐蚀而受到损害。,estructural,La integridad estructural del puente fue comprometida por la corrosión.,kết cấu,Tính toàn vẹn kết cấu của cầu đã bị ảnh hưởng bởi sự ăn mòn.,โครงสร้าง,ความสมบูรณ์ของโครงสร้างสะพานถูกทำลายโดยการกัดกร่อน,struktural,Integritas struktural jembatan terganggu oleh korosi.
immunization,The immunization campaign reached millions of children worldwide.,예방 접종,예방 접종 캠페인이 전 세계 수백만 명의 어린이에게 도달했다.,予防接種,予防接種キャンペーンは世界中の何百万人もの子どもたちに届いた。,免疫接种,免疫接种运动覆盖了全世界数百万儿童。,inmunización,La campaña de inmunización llegó a millones de niños en todo el mundo.,tiêm chủng,Chiến dịch tiêm chủng đã đến được hàng triệu trẻ em trên toàn thế giới.,การสร้างภูมิคุ้มกัน,แคมเปญการสร้างภูมิคุ้มกันเข้าถึงเด็กหลายล้านคนทั่วโลก,imunisasi,Kampanye imunisasi menjangkau jutaan anak di seluruh dunia.
neuter,The clinic offers a program to neuter stray cats at no cost.,중성화하다,클리닉은 길고양이를 무료로 중성화하는 프로그램을 제공한다.,去勢する,クリニックは野良猫を無料で去勢するプログラムを提供している。,绝育,诊所提供免费为流浪猫绝育的项目。,esterilizar,La clínica ofrece un programa para esterilizar gatos callejeros sin costo.,thiến,Phòng khám cung cấp chương trình thiến mèo hoang miễn phí.,ทำหมัน,คลินิกเสนอโปรแกรมทำหมันแมวจรจัดโดยไม่เสียค่าใช้จ่าย,mengebiri,Klinik menawarkan program untuk mengebiri kucing liar tanpa biaya.
nutrition,Proper nutrition is fundamental to maintaining good health.,영양,적절한 영양은 건강 유지에 기본적이다.,栄養,適切な栄養は健康維持の基本である。,营养,适当的营养是保持健康的基础。,nutrición,La nutrición adecuada es fundamental para mantener una buena salud.,dinh dưỡng,Dinh dưỡng hợp lý là nền tảng để duy trì sức khỏe tốt.,โภชนาการ,โภชนาการที่เหมาะสมเป็นพื้นฐานในการรักษาสุขภาพที่ดี,nutrisi,Nutrisi yang tepat sangat mendasar untuk menjaga kesehatan yang baik.
foster,The agency helps foster children find permanent homes.,위탁의,기관은 위탁 아동들이 영구적인 가정을 찾도록 돕는다.,里親の,その機関は里親の子どもたちが永続的な家庭を見つけるのを支援している。,寄养的,该机构帮助寄养儿童找到永久的家。,de acogida,La agencia ayuda a los niños de acogida a encontrar hogares permanentes.,nhận nuôi,Cơ quan giúp trẻ em được nhận nuôi tìm mái ấm vĩnh viễn.,อุปถัมภ์,หน่วยงานช่วยเด็กอุปถัมภ์หาบ้านถาวร,asuh,Lembaga membantu anak asuh menemukan rumah permanen.
outbreak,The public health department responded quickly to the disease outbreak.,발병,보건부는 질병 발병에 신속하게 대응했다.,発生,公衆衛生部門は疾病の発生に迅速に対応した。,爆发,公共卫生部门迅速应对了疾病爆发。,brote,El departamento de salud pública respondió rápidamente al brote de la enfermedad.,bùng phát,Sở y tế công cộng đã phản ứng nhanh chóng với đợt bùng phát dịch bệnh.,การระบาด,กรมสาธารณสุขตอบสนองอย่างรวดเร็วต่อการระบาดของโรค,wabah,Departemen kesehatan masyarakat merespons cepat terhadap wabah penyakit.
livestock,The veterinarian specializes in treating livestock on rural farms.,가축,수의사는 농촌 농장에서 가축 치료를 전문으로 한다.,家畜,その獣医は農村の農場で家畜の治療を専門としている。,家畜,该兽医专门治疗农村农场的家畜。,ganado,El veterinario se especializa en tratar ganado en granjas rurales.,gia súc,Bác sĩ thú y chuyên điều trị gia súc tại các trang trại nông thôn.,ปศุสัตว์,สัตวแพทย์เชี่ยวชาญในการรักษาปศุสัตว์ในฟาร์มชนบท,ternak,Dokter hewan mengkhususkan diri dalam merawat ternak di peternakan pedesaan.
elevation,The elevation drawings show the exterior appearance of the building.,입면도,입면도는 건물의 외부 모습을 보여준다.,立面図,立面図は建物の外観を示している。,立面图,立面图展示了建筑的外部外观。,elevación,Los dibujos de elevación muestran la apariencia exterior del edificio.,mặt đứng,Bản vẽ mặt đứng cho thấy diện mạo bên ngoài của tòa nhà.,ภาพด้านข้าง,ภาพด้านข้างแสดงลักษณะภายนอกของอาคาร,elevasi,Gambar elevasi menunjukkan tampilan eksterior bangunan.
contamination,Water contamination poses a serious threat to community health.,오염,수질 오염은 지역 사회 건강에 심각한 위협을 가한다.,汚染,水質汚染は地域社会の健康に深刻な脅威をもたらす。,污染,水污染对社区健康构成严重威胁。,contaminación,La contaminación del agua representa una seria amenaza para la salud comunitaria.,ô nhiễm,Ô nhiễm nước gây ra mối đe dọa nghiêm trọng đối với sức khỏe cộng đồng.,การปนเปื้อน,การปนเปื้อนของน้ำเป็นภัยคุกคามร้ายแรงต่อสุขภาพของชุมชน,kontaminasi,Kontaminasi air menimbulkan ancaman serius bagi kesehatan masyarakat.
endurance,Marathon runners need exceptional endurance to complete the race.,지구력,마라톤 선수들은 경주를 완주하기 위해 뛰어난 지구력이 필요하다.,持久力,マラソンランナーはレースを完走するために並外れた持久力が必要だ。,耐力,马拉松运动员需要出色的耐力来完成比赛。,resistencia,Los corredores de maratón necesitan una resistencia excepcional para completar la carrera.,sức bền,Vận động viên marathon cần sức bền phi thường để hoàn thành cuộc đua.,ความอดทน,นักวิ่งมาราธอนต้องการความอดทนที่โดดเด่นเพื่อวิ่งให้จบ,daya tahan,Pelari maraton membutuhkan daya tahan luar biasa untuk menyelesaikan lomba.
inoculate,Veterinarians inoculate pets against common diseases annually.,접종하다,수의사들은 매년 반려동물에게 일반적인 질병에 대한 접종을 한다.,接種する,獣医は毎年一般的な病気に対してペットに接種を行う。,接种,兽医每年为宠物接种以预防常见疾病。,inocular,Los veterinarios inoculan a las mascotas contra enfermedades comunes anualmente.,tiêm phòng,Bác sĩ thú y tiêm phòng cho thú cưng chống lại các bệnh thường gặp hàng năm.,ฉีดวัคซีน,สัตวแพทย์ฉีดวัคซีนให้สัตว์เลี้ยงเพื่อป้องกันโรคทั่วไปทุกปี,menginokulasi,Dokter hewan menginokulasi hewan peliharaan terhadap penyakit umum setiap tahun.
ventilation,Adequate ventilation in buildings reduces the risk of airborne infections.,환기,건물의 적절한 환기는 공기 매개 감염의 위험을 줄인다.,換気,建物の適切な換気は空気感染のリスクを減らす。,通风,建筑物中充分的通风可以降低空气传播感染的风险。,ventilación,La ventilación adecuada en los edificios reduce el riesgo de infecciones transmitidas por el aire.,thông gió,Thông gió đầy đủ trong các tòa nhà giảm nguy cơ nhiễm trùng qua đường không khí.,การระบายอากาศ,การระบายอากาศที่เพียงพอในอาคารลดความเสี่ยงของการติดเชื้อทางอากาศ,ventilasi,Ventilasi yang memadai di gedung mengurangi risiko infeksi melalui udara.
casework,Individual casework is a core method in professional social work.,사례 연구,개별 사례 연구는 전문 사회 복지의 핵심 방법이다.,ケースワーク,個別ケースワークは専門的ソーシャルワークの中核的方法である。,个案工作,个案工作是专业社会工作的核心方法。,trabajo de casos,El trabajo de casos individual es un método central en el trabajo social profesional.,công tác xã hội cá nhân,Công tác xã hội cá nhân là phương pháp cốt lõi trong công tác xã hội chuyên nghiệp.,งานรายกรณี,งานรายกรณีเป็นวิธีการหลักในงานสังคมสงเคราะห์วิชาชีพ,penanganan kasus,Penanganan kasus individu adalah metode inti dalam pekerjaan sosial profesional.
fixture,The next fixture in the league schedule is on Saturday.,경기 일정,리그 일정의 다음 경기는 토요일이다.,試合日程,リーグスケジュールの次の試合は土曜日だ。,赛事,联赛日程中的下一场赛事在周六。,partido programado,El próximo partido programado en el calendario de la liga es el sábado.,trận đấu,Trận đấu tiếp theo trong lịch thi đấu giải đấu là vào thứ Bảy.,นัดการแข่งขัน,นัดการแข่งขันถัดไปในตารางลีกคือวันเสาร์,pertandingan,Pertandingan berikutnya dalam jadwal liga adalah hari Sabtu.
feline,The veterinary clinic has a separate ward for feline patients.,고양이의,동물 병원은 고양이 환자를 위한 별도의 병동이 있다.,猫の,その動物病院には猫の患者専用の病棟がある。,猫科的,兽医诊所有一个专门的猫科患者病房。,felino,La clínica veterinaria tiene una sala separada para pacientes felinos.,thuộc họ mèo,Phòng khám thú y có một khu riêng cho bệnh nhân thuộc họ mèo.,แมว,คลินิกสัตวแพทย์มีวอร์ดแยกสำหรับผู้ป่วยแมว,kucing,Klinik hewan memiliki bangsal terpisah untuk pasien kucing.
masonry,The masonry walls of the cathedral have stood for centuries.,석조,대성당의 석조 벽은 수세기 동안 서 있었다.,石造り,大聖堂の石造りの壁は何世紀にもわたって立ち続けてきた。,砖石结构,大教堂的砖石结构墙壁已经屹立了几个世纪。,mampostería,Los muros de mampostería de la catedral han permanecido durante siglos.,xây gạch đá,Những bức tường xây gạch đá của nhà thờ đã đứng vững hàng thế kỷ.,งานก่ออิฐ,กำแพงก่ออิฐของอาสนวิหารยืนหยัดมาหลายศตวรรษ,pasangan bata,Dinding pasangan bata katedral telah berdiri selama berabad-abad.
empowerment,Community empowerment is a central goal of modern social work.,역량 강화,지역 사회 역량 강화는 현대 사회 복지의 핵심 목표이다.,エンパワーメント,コミュニティのエンパワーメントは現代ソーシャルワークの中心的な目標である。,赋权,社区赋权是现代社会工作的核心目标。,empoderamiento,El empoderamiento comunitario es un objetivo central del trabajo social moderno.,trao quyền,Trao quyền cho cộng đồng là mục tiêu trung tâm của công tác xã hội hiện đại.,การเสริมพลัง,การเสริมพลังชุมชนเป็นเป้าหมายหลักของงานสังคมสงเคราะห์สมัยใหม่,pemberdayaan,Pemberdayaan masyarakat adalah tujuan utama pekerjaan sosial modern.
canine,Canine behavior specialists help owners manage aggressive dogs.,개의,개 행동 전문가들은 주인들이 공격적인 개를 관리하도록 돕는다.,犬の,犬の行動専門家は飼い主が攻撃的な犬を管理するのを助ける。,犬类的,犬类行为专家帮助主人管理有攻击性的狗。,canino,Los especialistas en comportamiento canino ayudan a los dueños a manejar perros agresivos.,chó,Các chuyên gia hành vi chó giúp chủ nuôi quản lý những con chó hung dữ.,สุนัข,ผู้เชี่ยวชาญด้านพฤติกรรมสุนัขช่วยเจ้าของจัดการสุนัขที่ดุร้าย,anjing,Spesialis perilaku anjing membantu pemilik mengelola anjing agresif.
mortality,Infant mortality rates have decreased significantly in the past decade.,사망률,영아 사망률은 지난 10년간 크게 감소했다.,死亡率,乳児死亡率は過去10年間で大幅に減少した。,死亡率,婴儿死亡率在过去十年中显著下降。,mortalidad,Las tasas de mortalidad infantil han disminuido significativamente en la última década.,tỷ lệ tử vong,Tỷ lệ tử vong ở trẻ sơ sinh đã giảm đáng kể trong thập kỷ qua.,อัตราการตาย,อัตราการตายของทารกลดลงอย่างมากในทศวรรษที่ผ่านมา,kematian,Tingkat kematian bayi telah menurun secara signifikan dalam dekade terakhir.
concussion,The player suffered a concussion during the football game.,뇌진탕,선수가 축구 경기 중 뇌진탕을 겪었다.,脳震盪,選手がフットボールの試合中に脳震盪を起こした。,脑震荡,球员在足球比赛中遭受了脑震荡。,conmoción cerebral,El jugador sufrió una conmoción cerebral durante el partido de fútbol.,chấn động não,Cầu thủ bị chấn động não trong trận đấu bóng đá.,การกระทบกระเทือนทางสมอง,ผู้เล่นได้รับการกระทบกระเทือนทางสมองระหว่างเกมฟุตบอล,gegar otak,Pemain mengalami gegar otak selama pertandingan sepak bola.
prognosis,The veterinarian gave a positive prognosis for the injured horse.,예후,수의사는 부상당한 말에 대해 긍정적인 예후를 내렸다.,予後,獣医が負傷した馬に対して良好な予後を示した。,预后,兽医对受伤的马给出了积极的预后。,pronóstico,El veterinario dio un pronóstico positivo para el caballo herido.,tiên lượng,Bác sĩ thú y đưa ra tiên lượng tích cực cho con ngựa bị thương.,การพยากรณ์โรค,สัตวแพทย์ให้การพยากรณ์โรคในทางบวกสำหรับม้าที่บาดเจ็บ,prognosis,Dokter hewan memberikan prognosis positif untuk kuda yang terluka.
terrace,The architect designed a rooftop terrace with panoramic city views.,테라스,건축가가 도시 전경을 볼 수 있는 옥상 테라스를 설계했다.,テラス,建築家が街のパノラマビューを望む屋上テラスを設計した。,露台,建筑师设计了一个可以俯瞰城市全景的屋顶露台。,terraza,El arquitecto diseñó una terraza en la azotea con vistas panorámicas de la ciudad.,sân thượng,Kiến trúc sư đã thiết kế một sân thượng với tầm nhìn toàn cảnh thành phố.,ระเบียง,สถาปนิกออกแบบระเบียงบนดาดฟ้าพร้อมวิวเมืองแบบพาโนรามา,teras,Arsitek merancang teras atap dengan pemandangan kota panorama.
pathogen,Public health officials tracked the spread of the dangerous pathogen.,병원체,공중 보건 관리들이 위험한 병원체의 확산을 추적했다.,病原体,公衆衛生当局が危険な病原体の拡散を追跡した。,病原体,公共卫生官员追踪了危险病原体的传播。,patógeno,Los funcionarios de salud pública rastrearon la propagación del patógeno peligroso.,mầm bệnh,Các quan chức y tế công cộng đã theo dõi sự lây lan của mầm bệnh nguy hiểm.,เชื้อโรค,เจ้าหน้าที่สาธารณสุขติดตามการแพร่กระจายของเชื้อโรคอันตราย,patogen,Pejabat kesehatan masyarakat melacak penyebaran patogen berbahaya.
neglect,Child neglect is a serious concern addressed by social workers.,방임,아동 방임은 사회 복지사들이 다루는 심각한 문제이다.,ネグレクト,子どものネグレクトはソーシャルワーカーが対処する深刻な問題である。,忽视,儿童忽视是社会工作者关注的严重问题。,negligencia,La negligencia infantil es una preocupación seria abordada por los trabajadores sociales.,bỏ bê,Bỏ bê trẻ em là mối quan ngại nghiêm trọng được các nhân viên xã hội giải quyết.,การละเลย,การละเลยเด็กเป็นความกังวลร้ายแรงที่นักสังคมสงเคราะห์ดูแล,penelantaran,Penelantaran anak adalah masalah serius yang ditangani oleh pekerja sosial.
playoff,The team secured their spot in the playoff after a dramatic victory.,플레이오프,팀이 극적인 승리 후 플레이오프 진출을 확정했다.,プレーオフ,チームは劇的な勝利の後プレーオフの出場権を確保した。,季后赛,球队在一场戏剧性的胜利后确保了季后赛的位置。,eliminatoria,El equipo aseguró su lugar en la eliminatoria tras una victoria dramática.,vòng loại trực tiếp,Đội đã giành suất vào vòng loại trực tiếp sau chiến thắng kịch tính.,รอบเพลย์ออฟ,ทีมได้ตำแหน่งในรอบเพลย์ออฟหลังจากชัยชนะอันเร้าใจ,babak playoff,Tim mengamankan tempat mereka di babak playoff setelah kemenangan dramatis.
rabies,All domestic dogs must be vaccinated against rabies by law.,광견병,모든 가정견은 법에 따라 광견병 예방 접종을 받아야 한다.,狂犬病,すべての家庭犬は法律により狂犬病の予防接種を受けなければならない。,狂犬病,所有家犬必须依法接种狂犬病疫苗。,rabia,Todos los perros domésticos deben ser vacunados contra la rabia por ley.,bệnh dại,Tất cả chó nuôi phải được tiêm phòng bệnh dại theo luật.,โรคพิษสุนัขบ้า,สุนัขเลี้ยงทุกตัวต้องได้รับการฉีดวัคซีนป้องกันโรคพิษสุนัขบ้าตามกฎหมาย,rabies,Semua anjing peliharaan harus divaksinasi terhadap rabies sesuai hukum.
corridor,The architect designed a wide corridor connecting the two wings of the building.,복도,건축가가 건물의 두 동을 연결하는 넓은 복도를 설계했다.,廊下,建築家が建物の二つの棟をつなぐ広い廊下を設計した。,走廊,建筑师设计了一条连接建筑两翼的宽走廊。,pasillo,El arquitecto diseñó un amplio pasillo que conecta las dos alas del edificio.,hành lang,Kiến trúc sư đã thiết kế một hành lang rộng nối hai cánh của tòa nhà.,ทางเดิน,สถาปนิกออกแบบทางเดินกว้างเชื่อมต่อสองปีกของอาคาร,koridor,Arsitek merancang koridor lebar yang menghubungkan dua sayap bangunan.
mediation,The social worker used mediation to resolve the family dispute.,중재,사회 복지사가 가족 분쟁을 해결하기 위해 중재를 사용했다.,調停,ソーシャルワーカーが家族の紛争を解決するために調停を用いた。,调解,社会工作者使用调解来解决家庭纠纷。,mediación,La trabajadora social usó la mediación para resolver la disputa familiar.,hòa giải,Nhân viên xã hội đã sử dụng hòa giải để giải quyết tranh chấp gia đình.,การไกล่เกลี่ย,นักสังคมสงเคราะห์ใช้การไกล่เกลี่ยเพื่อแก้ไขข้อพิพาทในครอบครัว,mediasi,Pekerja sosial menggunakan mediasi untuk menyelesaikan perselisihan keluarga.
stamina,Professional athletes build their stamina through rigorous training routines.,체력,프로 선수들은 엄격한 훈련 루틴을 통해 체력을 기른다.,スタミナ,プロのアスリートは厳しいトレーニングルーティンでスタミナを築く。,耐力,职业运动员通过严格的训练来增强耐力。,resistencia física,Los atletas profesionales desarrollan su resistencia física a través de rutinas de entrenamiento rigurosas.,thể lực,Các vận động viên chuyên nghiệp xây dựng thể lực thông qua các chương trình tập luyện nghiêm ngặt.,ความแข็งแกร่ง,นักกีฬาอาชีพสร้างความแข็งแกร่งผ่านกิจวัตรการฝึกซ้อมอย่างเข้มงวด,stamina,Atlet profesional membangun stamina mereka melalui rutinitas latihan yang ketat.
anesthesia,The veterinarian administered anesthesia before the surgical procedure.,마취,수의사가 수술 절차 전에 마취를 투여했다.,麻酔,獣医が手術の前に麻酔を投与した。,麻醉,兽医在手术前进行了麻醉。,anestesia,El veterinario administró anestesia antes del procedimiento quirúrgico.,gây mê,Bác sĩ thú y đã gây mê trước khi phẫu thuật.,การวางยาสลบ,สัตวแพทย์ให้ยาสลบก่อนการผ่าตัด,anestesi,Dokter hewan memberikan anestesi sebelum prosedur bedah.
cantilever,The cantilever design allows the balcony to extend without visible supports.,캔틸레버,캔틸레버 설계는 보이는 지지대 없이 발코니가 확장될 수 있게 한다.,片持ち梁,片持ち梁の設計により目に見える支持なしでバルコニーを伸ばすことができる。,悬臂,悬臂设计使阳台可以在没有可见支撑的情况下延伸。,voladizo,El diseño en voladizo permite que el balcón se extienda sin soportes visibles.,công xôn,Thiết kế công xôn cho phép ban công mở rộng mà không cần trụ đỡ nhìn thấy được.,คานยื่น,การออกแบบคานยื่นช่วยให้ระเบียงขยายออกโดยไม่มีเสาค้ำที่มองเห็นได้,kantilever,Desain kantilever memungkinkan balkon memanjang tanpa penyangga yang terlihat.
mentoring,The mentoring program pairs experienced social workers with new graduates.,멘토링,멘토링 프로그램은 경험 많은 사회 복지사와 신규 졸업생을 짝지어 준다.,メンタリング,メンタリングプログラムは経験豊富なソーシャルワーカーと新卒者をペアにする。,指导,指导项目将经验丰富的社会工作者与新毕业生配对。,tutoría,El programa de tutoría empareja a trabajadores sociales experimentados con nuevos graduados.,cố vấn hướng dẫn,Chương trình cố vấn hướng dẫn kết nối nhân viên xã hội giàu kinh nghiệm với sinh viên mới tốt nghiệp.,การให้คำปรึกษา,โปรแกรมการให้คำปรึกษาจับคู่นักสังคมสงเคราะห์ผู้มีประสบการณ์กับบัณฑิตใหม่,pendampingan,Program pendampingan memasangkan pekerja sosial berpengalaman dengan lulusan baru.
scouting,The scouting department evaluates potential players at youth academies.,스카우팅,스카우팅 부서는 유소년 아카데미에서 잠재적인 선수들을 평가한다.,スカウティング,スカウティング部門はユースアカデミーで有望な選手を評価する。,球探,球探部门在青训学院评估有潜力的球员。,exploración deportiva,El departamento de exploración deportiva evalúa jugadores potenciales en academias juveniles.,tuyển trạch,Bộ phận tuyển trạch đánh giá các cầu thủ tiềm năng tại các học viện trẻ.,การสอดส่อง,แผนกสอดส่องประเมินผู้เล่นที่มีศักยภาพในสถาบันเยาวชน,pencarian bakat,Departemen pencarian bakat mengevaluasi pemain potensial di akademi pemuda.
mammal,The veterinary textbook covers diseases common in domestic mammals.,포유류,수의학 교과서는 가축 포유류에서 흔한 질병을 다룬다.,哺乳類,獣医学の教科書は家畜の哺乳類に一般的な病気を扱っている。,哺乳动物,兽医教科书涵盖了家养哺乳动物的常见疾病。,mamífero,El libro de texto veterinario cubre enfermedades comunes en mamíferos domésticos.,động vật có vú,Sách giáo khoa thú y đề cập các bệnh phổ biến ở động vật có vú nuôi trong nhà.,สัตว์เลี้ยงลูกด้วยนม,ตำราสัตวแพทย์ครอบคลุมโรคที่พบบ่อยในสัตว์เลี้ยงลูกด้วยนมในบ้าน,mamalia,Buku teks kedokteran hewan mencakup penyakit umum pada mamalia peliharaan.
doping,The anti-doping agency conducts random tests on professional athletes.,도핑,반도핑 기관은 프로 선수들에 대한 무작위 검사를 실시한다.,ドーピング,アンチドーピング機関がプロのアスリートに対して無作為検査を実施する。,兴奋剂,反兴奋剂机构对职业运动员进行随机检测。,dopaje,La agencia antidopaje realiza pruebas aleatorias a atletas profesionales.,doping,Cơ quan chống doping tiến hành kiểm tra ngẫu nhiên các vận động viên chuyên nghiệp.,สารกระตุ้น,หน่วยงานต่อต้านสารกระตุ้นทำการทดสอบแบบสุ่มกับนักกีฬาอาชีพ,doping,Lembaga anti-doping melakukan tes acak pada atlet profesional.
