pull-up bar,He did ten pull-ups on the bar.,턱걸이 봉,그는 봉에서 턱걸이 10개를 했어요.,懸垂バー,彼はバーで懸垂を10回しました。,引体向上杆,他在杠上做了十个引体向上。,barra de dominadas,Hizo diez dominadas en la barra.,xà đơn,Anh ấy hít xà đơn mười cái.,บาร์ดึงข้อ,เขาดึงข้อสิบครั้งบนบาร์,palang pull-up,Dia melakukan sepuluh pull-up di palang.
kettlebell,Kettlebell swings build strength.,케틀벨,케틀벨 스윙은 근력을 키워요.,ケトルベル,ケトルベルスイングは筋力をつけます。,壶铃,壶铃摆动可以增强力量。,pesa rusa,Los balanceos con pesa rusa desarrollan fuerza.,tạ ấm,Tập tạ ấm giúp tăng sức mạnh.,เคตเทิลเบล,เคตเทิลเบลสวิงสร้างกำลัง,kettlebell,Ayunan kettlebell membangun kekuatan.
foam roller,Use a foam roller after exercise.,폼롤러,운동 후에 폼롤러를 사용하세요.,フォームローラー,運動後にフォームローラーを使ってください。,泡沫轴,运动后用泡沫轴放松。,rodillo de espuma,Usa un rodillo de espuma después del ejercicio.,con lăn xốp,Dùng con lăn xốp sau khi tập.,โฟมโรลเลอร์,ใช้โฟมโรลเลอร์หลังออกกำลังกาย,foam roller,Gunakan foam roller setelah berolahraga.
locker,Put your bag in the locker.,락커,가방을 락커에 넣으세요.,ロッカー,バッグをロッカーに入れてください。,储物柜,把包放进储物柜。,casillero,Pon tu bolsa en el casillero.,tủ khóa,Bỏ túi vào tủ khóa.,ล็อกเกอร์,เอากระเป๋าใส่ล็อกเกอร์,loker,Taruh tas Anda di loker.
warm-up,Do a warm-up before exercising.,준비운동,운동 전에 준비운동을 하세요.,ウォーミングアップ,運動前にウォーミングアップをしてください。,热身,运动前要热身。,calentamiento,Haz un calentamiento antes de hacer ejercicio.,khởi động,Hãy khởi động trước khi tập.,วอร์มอัพ,วอร์มอัพก่อนออกกำลังกาย,pemanasan,Lakukan pemanasan sebelum berolahraga.
cool-down,Don't skip the cool-down stretch.,쿨다운,쿨다운 스트레칭을 빼먹지 마세요.,クールダウン,クールダウンストレッチを省かないでください。,放松,不要跳过放松拉伸。,enfriamiento,No te saltes el estiramiento de enfriamiento.,giãn cơ,Đừng bỏ qua giãn cơ sau khi tập.,คูลดาวน์,อย่าข้ามการยืดเหยียดคูลดาวน์,pendinginan,Jangan lewatkan peregangan pendinginan.
push-up,She can do fifty push-ups.,팔굽혀펴기,그녀는 팔굽혀펴기 50개를 할 수 있어요.,腕立て伏せ,彼女は腕立て伏せを50回できます。,俯卧撑,她能做五十个俯卧撑。,lagartija,Ella puede hacer cincuenta lagartijas.,hít đất,Cô ấy có thể hít đất năm mươi cái.,วิดพื้น,เธอวิดพื้นได้ห้าสิบครั้ง,push-up,Dia bisa melakukan lima puluh push-up.
sit-up,Sit-ups strengthen your core.,윗몸 일으키기,윗몸 일으키기는 코어를 강화해요.,腹筋運動,腹筋運動はコアを強化します。,仰卧起坐,仰卧起坐可以加强核心力量。,abdominal,Los abdominales fortalecen tu core.,gập bụng,Gập bụng tăng cường cơ lõi.,ซิทอัพ,ซิทอัพเสริมความแข็งแกร่งของแกนกลางลำตัว,sit-up,Sit-up memperkuat otot inti Anda.
squat,Squats are great for leg muscles.,스쿼트,스쿼트는 다리 근육에 좋아요.,スクワット,スクワットは脚の筋肉に最適です。,深蹲,深蹲对腿部肌肉很好。,sentadilla,Las sentadillas son geniales para los músculos de las piernas.,squat,Squat rất tốt cho cơ chân.,สควอท,สควอทดีสำหรับกล้ามเนื้อขา,squat,Squat bagus untuk otot kaki.
plank,Hold the plank for one minute.,플랭크,플랭크를 1분 동안 유지하세요.,プランク,プランクを1分間キープしてください。,平板支撑,坚持平板支撑一分钟。,plancha,Mantén la plancha por un minuto.,plank,Giữ tư thế plank trong một phút.,แพลงค์,ค้างแพลงค์หนึ่งนาที,plank,Tahan plank selama satu menit.
lunge,Lunges work your thigh muscles.,런지,런지는 허벅지 근육을 단련해요.,ランジ,ランジは太ももの筋肉を鍛えます。,弓步,弓步锻炼大腿肌肉。,zancada,Las zancadas trabajan los músculos del muslo.,chùng chân,Chùng chân tập cơ đùi.,ลันจ์,ลันจ์ออกกำลังกล้ามเนื้อต้นขา,lunge,Lunge melatih otot paha Anda.
bench press,He can bench press 100 kilograms.,벤치 프레스,그는 벤치 프레스 100킬로그램을 들 수 있어요.,ベンチプレス,彼はベンチプレスで100キロ持ち上げられます。,卧推,他能卧推100公斤。,press de banca,Puede hacer press de banca de 100 kilogramos.,đẩy tạ nằm,Anh ấy đẩy tạ nằm được 100 kg.,เบนช์เพรส,เขาเบนช์เพรสได้ 100 กิโลกรัม,bench press,Dia bisa bench press 100 kilogram.
stretching,Stretching prevents injuries.,스트레칭,스트레칭은 부상을 예방해요.,ストレッチ,ストレッチは怪我を予防します。,拉伸,拉伸可以预防受伤。,estiramiento,El estiramiento previene lesiones.,giãn cơ,Giãn cơ phòng ngừa chấn thương.,ยืดเหยียด,การยืดเหยียดป้องกันอาการบาดเจ็บ,peregangan,Peregangan mencegah cedera.
ballet,She has practiced ballet since age five.,발레,그녀는 다섯 살부터 발레를 연습했어요.,バレエ,彼女は5歳からバレエを練習しています。,芭蕾舞,她从五岁开始练习芭蕾舞。,ballet,Ella ha practicado ballet desde los cinco años.,múa ba lê,Cô ấy tập múa ba lê từ năm tuổi.,บัลเล่ต์,เธอฝึกบัลเล่ต์ตั้งแต่อายุห้าขวบ,balet,Dia berlatih balet sejak usia lima tahun.
salsa,They danced salsa at the party.,살사,그들은 파티에서 살사를 췄어요.,サルサ,彼らはパーティーでサルサを踊りました。,莎莎舞,他们在派对上跳了莎莎舞。,salsa,Bailaron salsa en la fiesta.,salsa,Họ nhảy salsa tại bữa tiệc.,ซัลซ่า,พวกเขาเต้นซัลซ่าในงานปาร์ตี้,salsa,Mereka menari salsa di pesta.
tango,The tango requires two partners.,탱고,탱고는 두 명의 파트너가 필요해요.,タンゴ,タンゴには二人のパートナーが必要です。,探戈,探戈需要两个舞伴。,tango,El tango requiere dos parejas.,tango,Tango cần hai người cùng nhảy.,แทงโก้,แทงโก้ต้องมีคู่เต้น,tango,Tango membutuhkan dua pasangan.
hip-hop,Hip-hop dance is energetic and fun.,힙합,힙합 댄스는 에너지 넘치고 재미있어요.,ヒップホップ,ヒップホップダンスはエネルギッシュで楽しいです。,嘻哈舞,嘻哈舞充满活力又有趣。,hip-hop,El baile de hip-hop es enérgico y divertido.,hip-hop,Nhảy hip-hop đầy năng lượng và vui.,ฮิปฮอป,ฮิปฮอปมีพลังและสนุก,hip-hop,Tarian hip-hop penuh energi dan menyenangkan.
waltz,The couple danced a beautiful waltz.,왈츠,그 커플이 아름다운 왈츠를 췄어요.,ワルツ,カップルが美しいワルツを踊りました。,华尔兹,那对夫妇跳了一支优美的华尔兹。,vals,La pareja bailó un hermoso vals.,valse,Cặp đôi nhảy một bài valse tuyệt đẹp.,วอลทซ์,คู่รักเต้นวอลทซ์อย่างสวยงาม,waltz,Pasangan itu menari waltz yang indah.
jazz dance,Jazz dance combines many styles.,재즈 댄스,재즈 댄스는 많은 스타일을 결합해요.,ジャズダンス,ジャズダンスは多くのスタイルを組み合わせています。,爵士舞,爵士舞融合了多种风格。,danza jazz,La danza jazz combina muchos estilos.,nhảy jazz,Nhảy jazz kết hợp nhiều phong cách.,แจ๊สแดนซ์,แจ๊สแดนซ์ผสมผสานหลายสไตล์,tari jazz,Tari jazz menggabungkan banyak gaya.
tap dance,Tap dancers make rhythms with their feet.,탭 댄스,탭 댄서들은 발로 리듬을 만들어요.,タップダンス,タップダンサーは足でリズムを刻みます。,踢踏舞,踢踏舞者用脚创造节奏。,claqué,Los bailarines de claqué hacen ritmos con los pies.,nhảy tap,Vũ công tap tạo nhịp bằng chân.,แท็ปแดนซ์,นักเต้นแท็ปทำจังหวะด้วยเท้า,tap dance,Penari tap membuat ritme dengan kaki mereka.
breakdance,Breakdancing is impressive to watch.,브레이크 댄스,브레이크 댄스는 보기에 인상적이에요.,ブレイクダンス,ブレイクダンスは見ていて印象的です。,霹雳舞,霹雳舞看起来很震撼。,breakdance,El breakdance es impresionante de ver.,breakdance,Breakdance rất ấn tượng khi xem.,เบรกแดนซ์,เบรกแดนซ์น่าประทับใจ,breakdance,Breakdance mengesankan untuk ditonton.
folk dance,Each country has its own folk dance.,포크 댄스,각 나라에는 고유한 포크 댄스가 있어요.,フォークダンス,各国には独自のフォークダンスがあります。,民间舞,每个国家都有自己的民间舞蹈。,danza folclórica,Cada país tiene su propia danza folclórica.,múa dân gian,Mỗi quốc gia có điệu múa dân gian riêng.,ระบำพื้นเมือง,แต่ละประเทศมีระบำพื้นเมืองของตัวเอง,tari rakyat,Setiap negara memiliki tari rakyat sendiri.
choreography,The choreography was creative.,안무,안무가 창의적이었어요.,振付,振付がクリエイティブでした。,编舞,编舞很有创意。,coreografía,La coreografía fue creativa.,biên đạo,Biên đạo rất sáng tạo.,ท่าเต้น,ท่าเต้นมีความคิดสร้างสรรค์,koreografi,Koreografinya kreatif.
paintbrush,Clean the paintbrush after use.,붓,사용 후 붓을 씻으세요.,絵筆,使い終わったら絵筆を洗ってください。,画笔,使用后清洗画笔。,pincel,Limpia el pincel después de usarlo.,cọ vẽ,Rửa cọ vẽ sau khi dùng.,พู่กัน,ล้างพู่กันหลังใช้งาน,kuas lukis,Bersihkan kuas lukis setelah digunakan.
canvas,She painted on a large canvas.,캔버스,그녀는 큰 캔버스에 그림을 그렸어요.,キャンバス,彼女は大きなキャンバスに絵を描きました。,画布,她在一块大画布上画画。,lienzo,Ella pintó en un lienzo grande.,vải bạt,Cô ấy vẽ trên tấm vải bạt lớn.,ผ้าใบ,เธอวาดภาพบนผ้าใบขนาดใหญ่,kanvas,Dia melukis di kanvas besar.
palette,Mix colors on the palette.,팔레트,팔레트 위에서 색을 섞으세요.,パレット,パレットの上で色を混ぜてください。,调色板,在调色板上调色。,paleta,Mezcla colores en la paleta.,bảng pha màu,Trộn màu trên bảng pha màu.,จานสี,ผสมสีบนจานสี,palet,Campurkan warna di palet.
easel,Set up the easel near the window.,이젤,창문 가까이에 이젤을 세우세요.,イーゼル,窓の近くにイーゼルを立ててください。,画架,在窗户旁支起画架。,caballete,Coloca el caballete cerca de la ventana.,giá vẽ,Đặt giá vẽ gần cửa sổ.,ขาตั้งภาพ,ตั้งขาตั้งภาพใกล้หน้าต่าง,easel,Pasang easel dekat jendela.
sketch,He made a quick sketch of the view.,스케치,그는 풍경을 빠르게 스케치했어요.,スケッチ,彼は景色を素早くスケッチしました。,素描,他快速画了一幅风景素描。,boceto,Hizo un boceto rápido del paisaje.,phác họa,Anh ấy phác họa nhanh phong cảnh.,สเกตช์,เขาสเกตช์วิวอย่างรวดเร็ว,sketsa,Dia membuat sketsa cepat pemandangan.
watercolor,She paints with watercolors.,수채화,그녀는 수채화로 그림을 그려요.,水彩画,彼女は水彩画を描きます。,水彩,她用水彩画画。,acuarela,Ella pinta con acuarelas.,màu nước,Cô ấy vẽ bằng màu nước.,สีน้ำ,เธอวาดด้วยสีน้ำ,cat air,Dia melukis dengan cat air.
oil paint,Oil paint takes a long time to dry.,유화 물감,유화 물감은 마르는 데 오래 걸려요.,油絵の具,油絵の具は乾くのに時間がかかります。,油画颜料,油画颜料需要很长时间才能干。,pintura al óleo,La pintura al óleo tarda mucho en secarse.,sơn dầu,Sơn dầu lâu khô.,สีน้ำมัน,สีน้ำมันใช้เวลานานกว่าจะแห้ง,cat minyak,Cat minyak membutuhkan waktu lama untuk kering.
charcoal,Charcoal is used for drawing shadows.,목탄,목탄은 그림자를 그리는 데 사용해요.,木炭,木炭は影を描くのに使われます。,炭笔,炭笔用来画阴影。,carboncillo,El carboncillo se usa para dibujar sombras.,than chì,Than chì dùng để vẽ bóng.,ถ่าน,ถ่านใช้สำหรับวาดเงา,arang,Arang digunakan untuk menggambar bayangan.
crayon,Children love drawing with crayons.,크레용,아이들은 크레용으로 그리기를 좋아해요.,クレヨン,子供たちはクレヨンで描くのが大好きです。,蜡笔,孩子们喜欢用蜡笔画画。,crayón,A los niños les encanta dibujar con crayones.,bút sáp,Trẻ em thích vẽ bằng bút sáp.,สีเทียน,เด็กๆ ชอบวาดด้วยสีเทียน,krayon,Anak-anak suka menggambar dengan krayon.
marker,Use a marker for bold lines.,마커,굵은 선에는 마커를 사용하세요.,マーカー,太い線にはマーカーを使ってください。,马克笔,用马克笔画粗线。,marcador,Usa un marcador para líneas gruesas.,bút dạ,Dùng bút dạ cho nét đậm.,ปากกาเมจิก,ใช้ปากกาเมจิกสำหรับเส้นหนา,spidol,Gunakan spidol untuk garis tebal.
colored pencil,Colored pencils are good for detail.,색연필,색연필은 디테일 작업에 좋아요.,色鉛筆,色鉛筆は細かい描写に向いています。,彩色铅笔,彩色铅笔适合画细节。,lápiz de color,Los lápices de colores son buenos para el detalle.,bút chì màu,Bút chì màu tốt cho chi tiết.,ดินสอสี,ดินสอสีดีสำหรับงานละเอียด,pensil warna,Pensil warna bagus untuk detail.
eraser,Use an eraser to fix mistakes.,지우개,실수를 고치려면 지우개를 사용하세요.,消しゴム,間違いを直すには消しゴムを使ってください。,橡皮,用橡皮擦改正错误。,borrador,Usa un borrador para corregir errores.,cục tẩy,Dùng cục tẩy để sửa lỗi.,ยางลบ,ใช้ยางลบแก้ไขข้อผิดพลาด,penghapus,Gunakan penghapus untuk memperbaiki kesalahan.
glue,Glue the pieces of paper together.,풀,종이 조각들을 풀로 붙이세요.,のり,紙を糊で貼り合わせてください。,胶水,把纸片粘在一起。,pegamento,Pega las piezas de papel juntas.,keo,Dán các mảnh giấy lại với nhau.,กาว,ติดกาวชิ้นส่วนกระดาษเข้าด้วยกัน,lem,Rekatkan potongan kertas bersama.
scissors,Cut the paper with scissors.,가위,가위로 종이를 자르세요.,ハサミ,ハサミで紙を切ってください。,剪刀,用剪刀剪纸。,tijeras,Corta el papel con tijeras.,kéo,Cắt giấy bằng kéo.,กรรไกร,ตัดกระดาษด้วยกรรไกร,gunting,Potong kertas dengan gunting.
ruler,Draw a straight line with a ruler.,자,자로 직선을 그으세요.,定規,定規で直線を引いてください。,尺子,用尺子画一条直线。,regla,Dibuja una línea recta con una regla.,thước kẻ,Vẽ đường thẳng bằng thước kẻ.,ไม้บรรทัด,ลากเส้นตรงด้วยไม้บรรทัด,penggaris,Gambar garis lurus dengan penggaris.
melody,The melody of this song is beautiful.,멜로디,이 노래의 멜로디가 아름다워요.,メロディー,この曲のメロディーは美しいです。,旋律,这首歌的旋律很美。,melodía,La melodía de esta canción es hermosa.,giai điệu,Giai điệu bài hát này rất đẹp.,ทำนอง,ทำนองเพลงนี้ไพเราะ,melodi,Melodi lagu ini indah.
rhythm,Keep the rhythm steady.,리듬,리듬을 꾸준히 유지하세요.,リズム,リズムを一定に保ってください。,节奏,保持节奏稳定。,ritmo,Mantén el ritmo constante.,nhịp,Giữ nhịp đều đặn.,จังหวะ,รักษาจังหวะให้สม่ำเสมอ,irama,Jaga irama tetap stabil.
tempo,The tempo of this piece is fast.,템포,이 곡의 템포가 빨라요.,テンポ,この曲のテンポは速いです。,速度,这首曲子的速度很快。,tempo,El tempo de esta pieza es rápido.,nhịp độ,Nhịp độ bản nhạc này nhanh.,จังหวะ,จังหวะของชิ้นนี้เร็ว,tempo,Tempo lagu ini cepat.
harmony,The singers sang in perfect harmony.,하모니,가수들이 완벽한 하모니로 노래했어요.,ハーモニー,歌手たちは完璧なハーモニーで歌いました。,和声,歌手们唱出了完美的和声。,armonía,Los cantantes cantaron en perfecta armonía.,hòa âm,Các ca sĩ hát với hòa âm hoàn hảo.,ฮาร์โมนี,นักร้องร้องเพลงเป็นฮาร์โมนีอย่างสมบูรณ์แบบ,harmoni,Para penyanyi bernyanyi dalam harmoni sempurna.
chord,She played a G major chord.,코드,그녀가 G 메이저 코드를 연주했어요.,コード,彼女はGメジャーコードを弾きました。,和弦,她弹了一个G大调和弦。,acorde,Ella tocó un acorde de sol mayor.,hợp âm,Cô ấy chơi hợp âm Sol trưởng.,คอร์ด,เธอเล่นคอร์ด G เมเจอร์,akor,Dia memainkan akor G mayor.
note,Hold the note for four beats.,음표,음표를 4박 동안 유지하세요.,音符,4拍の間音符を伸ばしてください。,音符,这个音符持续四拍。,nota,Mantén la nota por cuatro tiempos.,nốt nhạc,Giữ nốt nhạc bốn phách.,โน้ต,ค้างโน้ตสี่จังหวะ,not,Tahan not selama empat ketukan.
scale,Practice playing scales every day.,음계,매일 음계 연습을 하세요.,音階,毎日音階の練習をしてください。,音阶,每天练习弹音阶。,escala,Practica tocar escalas todos los días.,âm giai,Tập chơi âm giai mỗi ngày.,สเกล,ฝึกเล่นสเกลทุกวัน,tangga nada,Berlatihlah memainkan tangga nada setiap hari.
pitch,Her pitch was perfectly accurate.,음높이,그녀의 음높이가 완벽하게 정확했어요.,ピッチ,彼女のピッチは完璧に正確でした。,音高,她的音高完全准确。,tono,Su tono fue perfectamente preciso.,cao độ,Cao độ của cô ấy hoàn toàn chính xác.,ระดับเสียง,ระดับเสียงของเธอแม่นยำสมบูรณ์แบบ,nada,Nadanya sangat tepat.
beat,Tap your foot to the beat.,비트,비트에 맞춰 발을 두드리세요.,ビート,ビートに合わせて足を叩いてください。,节拍,跟着节拍打拍子。,compás,Golpea el pie al compás.,nhịp,Gõ chân theo nhịp.,จังหวะ,เคาะเท้าตามจังหวะ,ketukan,Ketuk kaki Anda mengikuti ketukan.
chorus,Everyone joined in for the chorus.,합창,모두가 합창에 참여했어요.,コーラス,みんなコーラスに加わりました。,合唱,大家一起唱合唱部分。,coro,Todos se unieron al coro.,điệp khúc,Mọi người cùng hát điệp khúc.,ท่อนฮุค,ทุกคนร่วมร้องท่อนฮุค,reffren,Semua ikut bernyanyi di bagian reffren.
solo,The guitarist played a great solo.,솔로,기타리스트가 훌륭한 솔로를 연주했어요.,ソロ,ギタリストが素晴らしいソロを弾きました。,独奏,吉他手弹了一段精彩的独奏。,solo,El guitarrista tocó un gran solo.,solo,Tay guitar chơi solo tuyệt vời.,โซโล,มือกีตาร์เล่นโซโลได้เยี่ยม,solo,Gitaris memainkan solo yang hebat.
duet,They sang a beautiful duet.,듀엣,그들은 아름다운 듀엣을 불렀어요.,デュエット,彼らは美しいデュエットを歌いました。,二重唱,他们唱了一首优美的二重唱。,dueto,Cantaron un hermoso dueto.,song ca,Họ hát song ca rất hay.,ดูเอ็ท,พวกเขาร้องเพลงดูเอ็ทอย่างไพเราะ,duet,Mereka menyanyikan duet yang indah.
rehearsal,Band rehearsal is at 4 PM.,리허설,밴드 리허설이 오후 4시에 있어요.,リハーサル,バンドのリハーサルは午後4時です。,排练,乐队排练在下午4点。,ensayo,El ensayo de la banda es a las 4 PM.,buổi tập,Buổi tập ban nhạc lúc 4 giờ chiều.,ซ้อม,ซ้อมวงตอนบ่ายสี่โมง,latihan,Latihan band pukul 4 sore.
tune,Can you play that tune again?,곡조,그 곡조를 다시 연주해 줄 수 있어요?,曲,その曲をもう一度弾いてくれますか。,曲调,你能再弹那个曲调吗？,tonada,¿Puedes tocar esa tonada otra vez?,giai điệu,Bạn có thể chơi lại giai điệu đó không?,เพลง,คุณเล่นเพลงนั้นอีกครั้งได้ไหม?,lagu,Bisakah Anda memainkan lagu itu lagi?
lens,Change the camera lens for close-ups.,렌즈,접사를 위해 카메라 렌즈를 교체하세요.,レンズ,接写用にカメラのレンズを変えてください。,镜头,换个近拍镜头。,lente,Cambia el lente de la cámara para primeros planos.,ống kính,Đổi ống kính máy ảnh để chụp cận cảnh.,เลนส์,เปลี่ยนเลนส์กล้องสำหรับถ่ายภาพระยะใกล้,lensa,Ganti lensa kamera untuk bidikan jarak dekat.
flash,Turn off the flash in the museum.,플래시,박물관에서는 플래시를 끄세요.,フラッシュ,美術館ではフラッシュをオフにしてください。,闪光灯,在博物馆里关闭闪光灯。,flash,Apaga el flash en el museo.,đèn flash,Tắt đèn flash trong bảo tàng.,แฟลช,ปิดแฟลชในพิพิธภัณฑ์,blitz,Matikan blitz di museum.
tripod,Use a tripod for steady photos.,삼각대,안정적인 사진을 위해 삼각대를 사용하세요.,三脚,安定した写真には三脚を使ってください。,三脚架,用三脚架拍稳定的照片。,trípode,Usa un trípode para fotos estables.,chân máy,Dùng chân máy để chụp ảnh ổn định.,ขาตั้งกล้อง,ใช้ขาตั้งกล้องเพื่อภาพที่คมชัด,tripod,Gunakan tripod untuk foto yang stabil.
shutter,Press the shutter button gently.,셔터,셔터 버튼을 부드럽게 누르세요.,シャッター,シャッターボタンを優しく押してください。,快门,轻轻按下快门按钮。,obturador,Presiona el botón del obturador suavemente.,nút chụp,Nhấn nút chụp nhẹ nhàng.,ชัตเตอร์,กดปุ่มชัตเตอร์เบาๆ,rana,Tekan tombol rana dengan lembut.
zoom,Zoom in to see the detail.,줌,디테일을 보기 위해 줌을 하세요.,ズーム,細部を見るためにズームインしてください。,变焦,放大看细节。,zoom,Haz zoom para ver el detalle.,phóng to,Phóng to để xem chi tiết.,ซูม,ซูมเข้าไปเพื่อดูรายละเอียด,zoom,Zoom untuk melihat detailnya.
focus,Adjust the focus before shooting.,포커스,촬영 전에 포커스를 조정하세요.,フォーカス,撮影前にフォーカスを調整してください。,对焦,拍摄前调整对焦。,enfoque,Ajusta el enfoque antes de disparar.,lấy nét,Điều chỉnh lấy nét trước khi chụp.,โฟกัส,ปรับโฟกัสก่อนถ่ายภาพ,fokus,Sesuaikan fokus sebelum memotret.
exposure,The exposure was too bright.,노출,노출이 너무 밝았어요.,露出,露出が明るすぎました。,曝光,曝光太亮了。,exposición,La exposición estaba demasiado brillante.,phơi sáng,Phơi sáng quá sáng.,การเปิดรับแสง,การเปิดรับแสงสว่างเกินไป,eksposur,Eksposurnya terlalu terang.
filter,She used a black and white filter.,필터,그녀가 흑백 필터를 사용했어요.,フィルター,彼女は白黒フィルターを使いました。,滤镜,她用了黑白滤镜。,filtro,Ella usó un filtro en blanco y negro.,bộ lọc,Cô ấy dùng bộ lọc đen trắng.,ฟิลเตอร์,เธอใช้ฟิลเตอร์ขาวดำ,filter,Dia menggunakan filter hitam putih.
portrait,He took a beautiful portrait of her.,초상화,그는 그녀의 아름다운 초상화를 찍었어요.,ポートレート,彼は彼女の美しいポートレートを撮りました。,肖像,他给她拍了一张美丽的肖像。,retrato,Tomó un hermoso retrato de ella.,chân dung,Anh ấy chụp ảnh chân dung đẹp cho cô ấy.,ภาพถ่ายบุคคล,เขาถ่ายภาพบุคคลสวยๆ ของเธอ,potret,Dia mengambil potret indah dirinya.
landscape,She loves taking landscape photos.,풍경,그녀는 풍경 사진 찍기를 좋아해요.,風景,彼女は風景写真を撮るのが好きです。,风景,她喜欢拍风景照片。,paisaje,Le encanta tomar fotos de paisajes.,phong cảnh,Cô ấy thích chụp ảnh phong cảnh.,ภาพทิวทัศน์,เธอชอบถ่ายภาพทิวทัศน์,lanskap,Dia suka memotret lanskap.
knitting needle,She uses wooden knitting needles.,뜨개 바늘,그녀는 나무 뜨개 바늘을 사용해요.,編み棒,彼女は木の編み棒を使います。,编织针,她用木编织针。,aguja de tejer,Usa agujas de tejer de madera.,kim đan,Cô ấy dùng kim đan bằng gỗ.,เข็มถักนิตติ้ง,เธอใช้เข็มถักนิตติ้งไม้,jarum rajut,Dia menggunakan jarum rajut kayu.
crochet hook,She crochets with a small hook.,코바늘,그녀는 작은 코바늘로 뜨개질을 해요.,かぎ針,彼女は小さなかぎ針で編みます。,钩针,她用小钩针编织。,gancho de crochet,Teje con un gancho de crochet pequeño.,móc len,Cô ấy dùng móc len nhỏ.,เข็มโครเชต์,เธอถักด้วยเข็มโครเชต์เล็กๆ,hakpen,Dia merajut dengan hakpen kecil.
thimble,A thimble protects your finger while sewing.,골무,골무는 바느질할 때 손가락을 보호해요.,指ぬき,指ぬきは縫い物の時に指を守ります。,顶针,顶针在缝纫时保护手指。,dedal,Un dedal protege tu dedo al coser.,đê may,Đê may bảo vệ ngón tay khi khâu.,ปลอกนิ้ว,ปลอกนิ้วป้องกันนิ้วขณะเย็บผ้า,bidal,Bidal melindungi jari Anda saat menjahit.
measuring tape,Use a measuring tape for accurate cuts.,줄자,정확한 재단을 위해 줄자를 사용하세요.,メジャー,正確にカットするためにメジャーを使ってください。,卷尺,用卷尺测量以精确裁剪。,cinta métrica,Usa una cinta métrica para cortes precisos.,thước dây,Dùng thước dây để cắt chính xác.,ตลับเมตร,ใช้ตลับเมตรเพื่อตัดอย่างแม่นยำ,pita ukur,Gunakan pita ukur untuk potongan yang akurat.
stencil,Use a stencil to trace the shape.,스텐실,모양을 따라 그리려면 스텐실을 사용하세요.,ステンシル,形をなぞるにはステンシルを使ってください。,模板,用模板描出形状。,plantilla,Usa una plantilla para trazar la forma.,khuôn mẫu,Dùng khuôn mẫu để vẽ theo hình.,แม่พิมพ์,ใช้แม่พิมพ์ลอกรูปทรง,stensil,Gunakan stensil untuk menjiplak bentuk.
hot glue gun,A hot glue gun is useful for crafts.,글루건,글루건은 공예에 유용해요.,グルーガン,グルーガンは工作に便利です。,热胶枪,热胶枪对手工很有用。,pistola de silicón,Una pistola de silicón es útil para manualidades.,súng bắn keo,Súng bắn keo rất hữu ích cho thủ công.,ปืนกาวร้อน,ปืนกาวร้อนมีประโยชน์สำหรับงานฝีมือ,lem tembak,Lem tembak berguna untuk kerajinan.
stamp pad,Press the stamp on the stamp pad.,스탬프 패드,스탬프를 스탬프 패드에 눌러요.,スタンプ台,スタンプ台にスタンプを押してください。,印泥,把印章按在印泥上。,almohadilla de tinta,Presiona el sello en la almohadilla de tinta.,mực dấu,Ấn con dấu lên mực dấu.,แท่นหมึก,กดตรายางบนแท่นหมึก,bantalan stempel,Tekan stempel pada bantalan stempel.
wire,Bend the wire into a circle.,철사,철사를 원 모양으로 구부리세요.,ワイヤー,ワイヤーを丸く曲げてください。,铁丝,把铁丝弯成圆形。,alambre,Dobla el alambre en un círculo.,dây thép,Uốn dây thép thành hình tròn.,ลวด,ดัดลวดเป็นวงกลม,kawat,Tekuk kawat menjadi lingkaran.
bead,String the beads on a thread.,구슬,구슬을 실에 꿰세요.,ビーズ,ビーズを糸に通してください。,珠子,把珠子穿在线上。,cuenta,Ensarta las cuentas en un hilo.,hạt chuỗi,Xâu hạt chuỗi vào sợi chỉ.,ลูกปัด,ร้อยลูกปัดบนเส้นด้าย,manik-manik,Rangkai manik-manik pada benang.
stamp,Collect stamps from different countries.,우표,여러 나라의 우표를 모으세요.,切手,いろいろな国の切手を集めてください。,邮票,收集不同国家的邮票。,estampilla,Colecciona estampillas de diferentes países.,tem,Sưu tầm tem từ nhiều quốc gia.,แสตมป์,สะสมแสตมป์จากหลายประเทศ,perangko,Kumpulkan perangko dari berbagai negara.
playing card,Shuffle the playing cards well.,트럼프 카드,트럼프 카드를 잘 섞으세요.,トランプ,トランプをよく切ってください。,扑克牌,好好洗扑克牌。,naipe,Baraja bien los naipes.,bài,Xào bài cho kỹ.,ไพ่,สับไพ่ให้ดี,kartu remi,Kocok kartu remi dengan baik.
dice,Roll the dice to start the game.,주사위,게임을 시작하려면 주사위를 굴리세요.,サイコロ,ゲームを始めるにはサイコロを振ってください。,骰子,掷骰子开始游戏。,dado,Tira los dados para empezar el juego.,xúc xắc,Tung xúc xắc để bắt đầu trò chơi.,ลูกเต๋า,ทอยลูกเต๋าเพื่อเริ่มเกม,dadu,Lempar dadu untuk memulai permainan.
